,away_team,away_score,home_team,home_score,id
4592,GB,23,MIN,10,401127946
4593,NYJ,13,BUF,6,401127973
4594,CLE,23,CIN,33,401127978
4595,GB,23,DET,20,401127983
4596,LAC,21,KC,31,401127990
4597,CHI,21,MIN,19,401127991
4598,MIA,27,NE,24,401127909
4599,ATL,28,TB,22,401128034
4600,NO,42,CAR,10,401127975
4601,WSH,16,DAL,47,401127980
4602,OAK,15,DEN,16,401128036
4603,ARI,24,LAR,31,401128038
4604,PHI,34,NYG,17,401128033
4605,IND,20,JAX,38,401127988
4606,PIT,10,BAL,28,401127950
4607,TEN,35,HOU,14,401127984
4608,SF,26,SEA,21,401128040
4609,HOU,20,KC,34,401220225
4610,SEA,38,ATL,25,401220313
4611,NYJ,17,BUF,27,401220116
4612,CHI,27,DET,23,401220282
4613,GB,43,MIN,34,401220300
4614,MIA,11,NE,21,401220131
4615,PHI,17,WSH,27,401220268
4616,LV,34,CAR,30,401220370
4617,IND,20,JAX,27,401220195
4618,CLE,6,BAL,38,401220147
4619,LAC,16,CIN,13,401220161
4620,TB,23,NO,34,401220369
4621,ARI,24,SF,20,401220352
4622,DAL,17,LAR,20,401220347
4623,PIT,26,NYG,16,401220256
4624,TEN,16,DEN,14,401220217
4625,CIN,30,CLE,35,401220163
4626,NYG,13,CHI,17,401220281
4627,ATL,39,DAL,40,401220249
4628,DET,21,GB,42,401220291
4629,JAX,30,TEN,33,401220204
4630,MIN,11,IND,28,401220192
4631,BUF,31,MIA,28,401220122
4632,SF,31,NYJ,13,401220144
4633,LAR,37,PHI,19,401220261
4634,DEN,21,PIT,26,401220177
4635,CAR,17,TB,31,401220329
4636,WSH,15,ARI,30,401220340
4637,KC,23,LAC,20,401220235
4638,BAL,33,HOU,16,401220181
4639,NE,30,SEA,35,401220365
4640,NO,24,LV,34,401220231
4641,MIA,31,JAX,13,401220201
4642,CHI,30,ATL,26,401220309
4643,LAR,32,BUF,35,401220119
4644,WSH,20,CLE,34,401220168
4645,TEN,31,MIN,30,401220304
4646,LV,20,NE,36,401220134
4647,SF,36,NYG,9,401220254
4648,CIN,23,PHI,23,401220264
4649,HOU,21,PIT,28,401220173
4650,NYJ,7,IND,36,401220193
4651,CAR,21,LAC,16,401220240
4652,TB,28,DEN,10,401220216
4653,DET,26,ARI,23,401220343
4654,DAL,31,SEA,38,401220363
4655,GB,37,NO,30,401220323
4656,KC,34,BAL,20,401220153
4657,DEN,37,NYJ,28,401220141
4658,JAX,25,CIN,33,401220157
4659,CLE,49,DAL,38,401220247
4660,NO,35,DET,29,401220285
4661,SEA,31,MIA,23,401220128
4662,LAC,31,TB,38,401220334
4663,BAL,31,WSH,17,401220271
4664,ARI,21,CAR,31,401220320
4665,MIN,31,HOU,23,401220184
4666,NYG,9,LAR,17,401220348
4667,IND,19,CHI,11,401220280
4668,BUF,30,LV,23,401220229
4669,PHI,25,SF,20,401220355
4670,NE,10,KC,26,401220221
4671,ATL,16,GB,30,401220293
4672,TB,19,CHI,20,401220278
4673,CAR,23,ATL,16,401220306
4674,LV,40,KC,32,401220219
4675,ARI,30,NYJ,10,401220143
4676,PHI,29,PIT,38,401220175
4677,LAR,30,WSH,10,401220269
4678,CIN,3,BAL,27,401220146
4679,JAX,14,HOU,30,401220179
4680,MIA,43,SF,17,401220358
4681,IND,23,CLE,32,401220166
4682,NYG,34,DAL,37,401220242
4683,MIN,26,SEA,27,401220367
4684,LAC,27,NO,30,401220326
4685,BUF,16,TEN,42,401220209
4686,HOU,36,TEN,42,401220202
4687,CIN,27,IND,31,401220190
4688,ATL,40,MIN,23,401220301
4689,DEN,18,NE,12,401220133
4690,WSH,19,NYG,20,401220252
4691,BAL,30,PHI,28,401220263
4692,CLE,7,PIT,38,401220172
4693,CHI,23,CAR,16,401220317
4694,DET,34,JAX,16,401220200
4695,NYJ,0,MIA,24,401220124
4696,GB,10,TB,38,401220331
4697,LAR,16,SF,24,401220353
4698,KC,26,BUF,17,401220117
4699,ARI,38,DAL,10,401220245
4700,NYG,21,PHI,22,401220259
4701,DET,23,ATL,22,401220310
4702,CLE,37,CIN,34,401220155
4703,PIT,27,TEN,24,401249063
4704,CAR,24,NO,27,401220322
4705,BUF,18,NYJ,10,401220138
4706,DAL,3,WSH,25,401220266
4707,GB,35,HOU,20,401220183
4708,TB,45,LV,20,401220232
4709,KC,43,DEN,16,401220210
4710,SF,33,NE,6,401220136
4711,JAX,29,LAC,39,401220241
4712,SEA,34,ARI,37,401220338
4713,CHI,10,LAR,24,401220351
4714,ATL,25,CAR,17,401220314
4715,NE,21,BUF,24,401220115
4716,TEN,20,CIN,31,401220158
4717,LV,16,CLE,6,401220169
4718,IND,41,DET,21,401220288
4719,MIN,28,GB,22,401220292
4720,NYJ,9,KC,35,401220222
4721,LAR,17,MIA,28,401220127
4722,PIT,28,BAL,24,401220148
4723,LAC,30,DEN,31,401220212
4724,NO,26,CHI,23,401220277
4725,SF,27,SEA,37,401220361
4726,DAL,9,PHI,23,401220258
4727,TB,25,NYG,23,401220257
4728,GB,34,SF,17,401220359
4729,DEN,27,ATL,34,401220311
4730,SEA,34,BUF,44,401220120
4731,CHI,17,TEN,24,401220207
4732,BAL,24,IND,10,401220189
4733,CAR,31,KC,33,401220224
4734,DET,20,MIN,34,401220299
4735,NYG,23,WSH,20,401220267
4736,HOU,27,JAX,25,401220194
4737,LV,31,LAC,26,401220236
4738,PIT,24,DAL,19,401220248
4739,MIA,34,ARI,31,401220342
4740,NO,38,TB,3,401220330
4741,NE,30,NYJ,27,401220140
4742,IND,34,TEN,17,401220203
4743,HOU,7,CLE,10,401220165
4744,WSH,27,DET,30,401220289
4745,JAX,20,GB,24,401220295
4746,PHI,17,NYG,27,401220251
4747,TB,46,CAR,23,401220368
4748,DEN,12,LV,37,401220226
4749,LAC,21,MIA,29,401220126
4750,BUF,30,ARI,32,401220341
4751,SEA,16,LAR,23,401220346
4752,SF,13,NO,27,401220327
4753,CIN,10,PIT,36,401220171
4754,BAL,17,NE,23,401220137
4755,MIN,19,CHI,13,401220276
4756,ARI,21,SEA,28,401220360
4757,PHI,17,CLE,22,401220167
4758,ATL,9,NO,24,401220321
4759,CIN,9,WSH,20,401220272
4760,DET,0,CAR,20,401220318
4761,PIT,27,JAX,3,401220198
4762,TEN,30,BAL,24,401220150
4763,NE,20,HOU,27,401220185
4764,MIA,13,DEN,20,401220214
4765,NYJ,28,LAC,34,401220238
4766,GB,31,IND,34,401220191
4767,DAL,31,MIN,28,401220305
4768,KC,35,LV,31,401220227
4769,LAR,27,TB,24,401220335
4770,HOU,41,DET,25,401220287
4771,WSH,41,DAL,16,401220244
4772,LV,6,ATL,43,401220312
4773,LAC,17,BUF,27,401220118
4774,NYG,19,CIN,17,401220160
4775,TEN,45,IND,26,401220188
4776,CAR,27,MIN,28,401220302
4777,ARI,17,NE,20,401220135
4778,MIA,20,NYJ,3,401220139
4779,CLE,27,JAX,25,401220197
4780,NO,31,DEN,3,401220215
4781,SF,23,LAR,20,401220345
4782,KC,27,TB,24,401220333
4783,CHI,25,GB,41,401220290
4784,SEA,23,PHI,17,401220262
4785,BAL,14,PIT,19,401220170
4786,NO,21,ATL,16,401220307
4787,DET,34,CHI,30,401220274
4788,CLE,41,TEN,35,401220205
4789,CIN,7,MIA,19,401220129
4790,JAX,24,MIN,27,401220303
4791,LV,31,NYJ,28,401220142
4792,IND,26,HOU,20,401220178
4793,LAR,38,ARI,28,401220336
4794,NYG,17,SEA,12,401220364
4795,PHI,16,GB,30,401220297
4796,NE,45,LAC,0,401220237
4797,DEN,16,KC,22,401220218
4798,WSH,23,PIT,17,401220176
4799,BUF,34,SF,24,401220357
4800,DAL,17,BAL,34,401220151
4801,NE,3,LAR,24,401220349
4802,HOU,7,CHI,36,401220279
4803,DAL,30,CIN,7,401220159
4804,KC,33,MIA,27,401220125
4805,ARI,26,NYG,7,401220253
4806,MIN,14,TB,26,401220332
4807,DEN,32,CAR,27,401220319
4808,TEN,31,JAX,10,401220196
4809,IND,44,LV,27,401220233
4810,NYJ,3,SEA,40,401220366
4811,GB,31,DET,24,401220283
4812,NO,21,PHI,24,401220265
4813,ATL,17,LAC,20,401220239
4814,WSH,23,SF,15,401220356
4815,PIT,15,BUF,26,401220121
4816,BAL,47,CLE,42,401220162
4817,LAC,30,LV,27,401220228
4818,BUF,48,DEN,19,401220213
4819,CAR,16,GB,24,401220294
4820,TB,31,ATL,27,401220308
4821,SF,33,DAL,41,401220246
4822,DET,25,TEN,46,401220208
4823,HOU,20,IND,27,401220186
4824,NE,12,MIA,22,401220123
4825,CHI,33,MIN,27,401220298
4826,SEA,20,WSH,15,401220270
4827,JAX,14,BAL,40,401220149
4828,NYJ,23,LAR,20,401220350
4829,PHI,26,ARI,33,401220339
4830,KC,32,NO,29,401220325
4831,CLE,20,NYG,6,401220255
4832,PIT,17,CIN,27,401220156
4833,MIN,33,NO,52,401220324
4834,TB,47,DET,7,401220286
4835,SF,20,ARI,12,401220337
4836,MIA,26,LV,25,401220230
4837,ATL,14,KC,17,401220223
4838,CLE,16,NYJ,23,401220145
4839,IND,24,PIT,28,401220174
4840,CHI,41,JAX,17,401220199
4841,NYG,13,BAL,27,401220152
4842,CIN,37,HOU,31,401220182
4843,DEN,16,LAC,19,401220234
4844,CAR,20,WSH,13,401220273
4845,PHI,17,DAL,37,401220243
4846,LAR,9,SEA,20,401220362
4847,TEN,14,GB,40,401220296
4848,BUF,38,NE,9,401220130
4849,MIA,26,BUF,56,401220114
4850,BAL,38,CIN,3,401220154
4851,PIT,22,CLE,24,401220164
4852,MIN,37,DET,35,401220284
4853,NYJ,14,NE,28,401220132
4854,DAL,19,NYG,23,401220250
4855,ATL,27,TB,44,401220328
4856,GB,35,CHI,16,401220275
4857,LV,32,DEN,31,401220211
4858,JAX,14,IND,28,401220187
4859,LAC,38,KC,21,401220220
4860,ARI,7,LAR,18,401220344
4861,SEA,26,SF,23,401220354
4862,NO,33,CAR,7,401220315
4863,TEN,41,HOU,38,401220180
4864,WSH,20,PHI,14,401220260
4865,DAL,29,TB,31,401326322
4866,PHI,32,ATL,6,401326315
4867,PIT,23,BUF,16,401326308
4868,MIN,24,CIN,27,401326316
4869,SF,41,DET,33,401326317
4870,ARI,38,TEN,13,401326311
4871,SEA,28,IND,16,401326318
4872,LAC,20,WSH,16,401326312
4873,NYJ,14,CAR,19,401326309
4874,JAX,21,HOU,37,401326310
4875,CLE,29,KC,33,401326314
4876,MIA,17,NE,16,401326313
4877,GB,3,NO,38,401326319
4878,DEN,27,NYG,13,401326320
4879,CHI,14,LAR,34,401326323
4880,BAL,27,LV,33,401326321
4881,NYG,29,WSH,30,401326127
4882,CIN,17,CHI,20,401326129
4883,HOU,21,CLE,31,401326130
4884,LAR,27,IND,24,401326131
4885,BUF,35,MIA,0,401326353
4886,NE,25,NYJ,6,401326354
4887,SF,17,PHI,11,401326355
4888,LV,26,PIT,17,401326356
4889,NO,7,CAR,26,401326128
4890,DEN,23,JAX,13,401326132
4891,MIN,33,ARI,34,401326357
4892,ATL,25,TB,48,401326358
4893,DAL,20,LAC,17,401326359
4894,TEN,33,SEA,30,401326360
4895,KC,35,BAL,36,401326361
4896,DET,17,GB,35,401326362
4897,CAR,24,HOU,9,401326363
4898,WSH,21,BUF,43,401326364
4899,CHI,6,CLE,26,401326365
4900,BAL,19,DET,17,401326366
4901,IND,16,TEN,25,401326372
4902,LAC,30,KC,24,401326368
4903,NO,28,NE,13,401326369
4904,ATL,17,NYG,14,401326370
4905,CIN,24,PIT,10,401326371
4906,ARI,31,JAX,19,401326367
4907,NYJ,0,DEN,26,401326373
4908,MIA,28,LV,31,401326374
4909,TB,24,LAR,34,401326375
4910,SEA,17,MIN,30,401326376
4911,GB,30,SF,28,401326377
4912,PHI,21,DAL,41,401326378
4913,JAX,21,CIN,24,401326379
4914,WSH,34,ATL,30,401326380
4915,HOU,0,BUF,40,401326381
4916,DET,14,CHI,24,401326382
4917,CAR,28,DAL,36,401326383
4918,IND,27,MIA,17,401326384
4919,CLE,14,MIN,7,401326385
4920,NYG,27,NO,21,401326386
4921,TEN,24,NYJ,27,401326387
4922,KC,42,PHI,30,401326388
4923,ARI,37,LAR,20,401326389
4924,SEA,28,SF,21,401326390
4925,BAL,23,DEN,7,401326391
4926,PIT,17,GB,27,401326392
4927,TB,19,NE,17,401326393
4928,LV,14,LAC,28,401326394
4929,LAR,26,SEA,17,401326395
4930,NYJ,20,ATL,27,401326324
4931,GB,25,CIN,22,401326397
4932,DET,17,MIN,19,401326400
4933,DEN,19,PIT,27,401326401
4934,MIA,17,TB,45,401326402
4935,NO,33,WSH,22,401326403
4936,PHI,21,CAR,18,401326396
4937,TEN,37,JAX,19,401326399
4938,NE,25,HOU,22,401326398
4939,CHI,20,LV,9,401326405
4940,CLE,42,LAC,47,401326404
4941,NYG,20,DAL,44,401326407
4942,SF,10,ARI,17,401326406
4943,BUF,38,KC,20,401326408
4944,IND,25,BAL,31,401326409
4945,TB,28,PHI,22,401326410
4946,MIA,20,JAX,23,401326325
4947,GB,24,CHI,14,401326413
4948,CIN,34,DET,11,401326414
4949,HOU,3,IND,31,401326415
4950,LAR,38,NYG,11,401326416
4951,KC,31,WSH,13,401326417
4952,MIN,34,CAR,28,401326412
4953,LAC,6,BAL,34,401326411
4954,ARI,37,CLE,14,401326418
4955,LV,34,DEN,24,401326419
4956,DAL,35,NE,29,401326420
4957,SEA,20,PIT,23,401326421
4958,BUF,31,TEN,34,401326422
4959,DEN,14,CLE,17,401326423
4960,WSH,10,GB,24,401326425
4961,KC,3,TEN,27,401326429
4962,ATL,30,MIA,28,401326426
4963,NYJ,13,NE,54,401326427
4964,CAR,3,NYG,25,401326428
4965,CIN,41,BAL,17,401326424
4966,PHI,22,LV,33,401326431
4967,DET,19,LAR,28,401326430
4968,HOU,5,ARI,31,401326432
4969,CHI,3,TB,38,401326433
4970,IND,30,SF,18,401326434
4971,NO,13,SEA,10,401326435
4972,GB,24,ARI,21,401326436
4973,CAR,19,ATL,13,401326437
4974,MIA,11,BUF,26,401326438
4975,SF,33,CHI,22,401326439
4976,PIT,15,CLE,10,401326440
4977,PHI,44,DET,6,401326441
4978,TEN,34,IND,31,401326443
4979,CIN,31,NYJ,34,401326444
4980,LAR,38,HOU,22,401326442
4981,NE,27,LAC,24,401326445
4982,JAX,7,SEA,31,401326446
4983,WSH,10,DEN,17,401326447
4984,TB,27,NO,36,401326448
4985,DAL,20,MIN,16,401326449
4986,NYG,17,KC,20,401326450
4987,NYJ,30,IND,45,401326451
4988,CLE,41,CIN,16,401326454
4989,DEN,30,DAL,16,401326455
4990,HOU,9,MIA,17,401326457
4991,ATL,27,NO,25,401326458
4992,LV,16,NYG,23,401326459
4993,NE,24,CAR,6,401326453
4994,BUF,6,JAX,9,401326456
4995,MIN,31,BAL,34,401326452
4996,LAC,27,PHI,24,401326460
4997,GB,7,KC,13,401326461
4998,ARI,31,SF,17,401326462
4999,TEN,28,LAR,16,401326463
5000,CHI,27,PIT,29,401326464
5001,ATL,3,DAL,43,401326466
5002,NO,21,TEN,23,401326471
5003,JAX,17,IND,23,401326467
5004,CLE,7,NE,45,401326468
5005,BUF,45,NYJ,17,401326469
5006,DET,16,PIT,16,401326470
5007,TB,19,WSH,29,401326472
5008,CAR,34,ARI,10,401326473
5009,MIN,27,LAC,20,401326474
5010,PHI,30,DEN,13,401326475
5011,SEA,0,GB,17,401326476
5012,KC,41,LV,14,401326477
5013,BAL,10,MIA,22,401326465
5014,CHI,16,DET,14,401326494
5015,LV,36,DAL,33,401326495
5016,BUF,31,NO,6,401326496
5017,PIT,10,CIN,41,401326497
5018,TB,38,IND,31,401326499
5019,CAR,10,MIA,33,401326501
5020,TEN,13,NE,36,401326502
5021,PHI,7,NYG,13,401326503
5022,ATL,21,JAX,14,401326500
5023,NYJ,21,HOU,14,401326498
5024,LAC,13,DEN,28,401326504
5025,LAR,28,GB,36,401326505
5026,MIN,26,SF,34,401326506
5027,CLE,10,BAL,16,401326507
5028,SEA,15,WSH,17,401326508
5029,DAL,27,NO,17,401326509
5030,TB,30,ATL,17,401326510
5031,ARI,33,CHI,22,401326511
5032,LAC,41,CIN,22,401326512
5033,MIN,27,DET,29,401326513
5034,NYG,9,MIA,20,401326516
5035,PHI,33,NYJ,18,401326517
5036,IND,31,HOU,0,401326514
5037,WSH,17,LV,15,401326518
5038,JAX,7,LAR,37,401326519
5039,BAL,19,PIT,20,401326520
5040,SF,23,SEA,30,401326521
5041,DEN,9,KC,22,401326515
5042,NE,14,BUF,10,401326522
5043,BAL,22,CLE,24,401326526
5044,JAX,0,TEN,20,401326530
5045,LV,9,KC,48,401326528
5046,NO,30,NYJ,9,401326529
5047,DAL,27,WSH,20,401326531
5048,ATL,29,CAR,21,401326524
5049,SEA,33,HOU,13,401326527
5050,DET,10,DEN,38,401326532
5051,NYG,21,LAC,37,401326533
5052,SF,26,CIN,23,401326525
5053,BUF,27,TB,33,401326534
5054,CHI,30,GB,45,401326535
5055,PIT,28,MIN,36,401326523
5056,LAR,30,ARI,23,401326536
5057,NE,17,IND,27,401326540
5058,KC,34,LAC,28,401326537
5059,CAR,14,BUF,31,401326538
5060,ARI,12,DET,30,401326544
5061,NYJ,24,MIA,31,401326541
5062,DAL,21,NYG,6,401326546
5063,TEN,13,PIT,19,401326547
5064,HOU,30,JAX,16,401326545
5065,CIN,15,DEN,10,401326548
5066,ATL,13,SF,31,401326549
5067,GB,31,BAL,30,401326543
5068,NO,9,TB,0,401326551
5069,LV,16,CLE,14,401326539
5070,MIN,17,CHI,9,401326552
5071,SEA,10,LAR,20,401326550
5072,WSH,17,PHI,27,401326542
0,SF,17,TEN,20,401326553
0,CLE,22,GB,24,401326554
0,IND,22,ARI,16,401326555
0,DET,16,ATL,20,401326556
0,BAL,21,CIN,41,401326558
0,LAR,30,MIN,23,401326560
0,BUF,33,NE,21,401326561
0,JAX,21,NYJ,26,401326562
0,NYG,10,PHI,34,401326563
0,TB,32,CAR,6,401326557
0,LAC,29,HOU,41,401326559
0,CHI,25,SEA,24,401326564
0,PIT,10,KC,36,401326565
0,DEN,13,LV,17,401326566
0,WSH,14,DAL,56,401326567
0,MIA,20,NO,3,401326568
